mds_cache_memory_limit,mds_cache_reservation,mds_health_cache_threshold,mds_cache_trim_threshold,mds_cache_trim_decay_rate,mds_recall_max_caps,mds_recall_max_decay_threshold,mds_recall_max_decay_rate,mds_recall_global_max_decay_threshold,mds_recall_warning_threshold,mds_recall_warning_decay_rate,mds_session_cap_acquisition_throttle,mds_session_cap_acquisition_decay_rate,mds_session_max_caps_throttle_ratio,mds_cap_acquisition_throttle_retry_request_timeout,mds_session_cache_liveness_magnitude,mds_session_cache_liveness_decay_rate,mds_max_caps_per_client,mds_cache_mid,mds_dir_max_commit_size,mds_decay_halflife,mds_beacon_interval,mds_beacon_grace,mon_mds_blocklist_interval,mds_reconnect_timeout,mds_tick_interval,mds_dirstat_min_interval,mds_scatter_nudge_interval,mds_client_prealloc_inos,mds_early_reply,mds_default_dir_hash,mds_log_skip_corrupt_events,mds_log_max_events,mds_log_max_segments,mds_bal_sample_interval,mds_bal_replicate_threshold,mds_bal_unreplicate_threshold,mds_bal_split_size,mds_bal_split_rd,mds_bal_split_wr,mds_bal_split_bits,mds_bal_merge_size,mds_bal_interval,mds_bal_fragment_interval,mds_bal_fragment_fast_factor,mds_bal_fragment_size_max,mds_bal_idle_threshold,mds_bal_max,mds_bal_max_until,mds_bal_mode,mds_bal_min_rebalance,mds_bal_min_start,mds_bal_need_min,mds_bal_need_max,mds_bal_midchunk,mds_bal_minchunk,mds_replay_interval,mds_shutdown_check,mds_thrash_exports,mds_thrash_fragments,mds_dump_cache_on_map,mds_dump_cache_after_rejoin,mds_verify_scatter,mds_debug_scatterstat,mds_debug_frag,mds_debug_auth_pins,mds_debug_subtrees,mds_kill_mdstable_at,mds_kill_export_at,mds_kill_import_at,mds_kill_link_at,mds_kill_rename_at,mds_wipe_sessions,mds_wipe_ino_prealloc,mds_skip_ino,mds_min_caps_per_client,bluestore_cache_trim_interval,bluestore_default_buffered_read,bluestore_default_buffered_write,bluestore_deferred_batch_ops,bluestore_deferred_batch_ops_hdd,bluestore_deferred_batch_ops_ssd,bluestore_fsck_read_bytes_cap,bluestore_max_deferred_txc,bluestore_prefer_deferred_size,bluestore_prefer_deferred_size_hdd,bluestore_prefer_deferred_size_ssd,bluestore_throttle_bytes,client_cache_mid,client_cache_size,client_oc,client_oc_max_dirty,client_oc_max_dirty_age,client_oc_max_objects,client_oc_size,client_oc_target_dirty,client_readahead_max_bytes,client_readahead_max_periods,client_readahead_min,ms_async_max_op_threads,ms_async_op_threads,osd_bench_max_block_size,osd_bench_small_size_max_iops,osd_pool_default_cache_max_evict_check_size,osd_pool_default_cache_min_evict_age,osd_pool_default_cache_min_flush_age,osd_pool_default_cache_target_dirty_high_ratio,osd_pool_default_cache_target_dirty_ratio,osd_pool_default_cache_target_full_ratio,osd_target_transaction_size,osd_tier_default_cache_hit_set_count,osd_tier_default_cache_hit_set_grade_decay_rate,osd_tier_default_cache_hit_set_period,osd_tier_default_cache_hit_set_search_last_n,osd_tier_default_cache_min_read_recency_for_promote,osd_tier_default_cache_min_write_recency_for_promote,rbd_cache,rbd_cache_block_writes_upfront,rbd_cache_max_dirty,rbd_cache_max_dirty_age,rbd_cache_max_dirty_object,rbd_cache_size,rbd_cache_target_dirty,rbd_cache_writethrough_until_flush,rbd_enable_alloc_hint,rbd_non_blocking_aio,rbd_readahead_disable_after_bytes,rbd_readahead_max_bytes,Average IOPS
1073773350,0.106723,1.6309,77792,1.14544,7440,24216,2.67453,73377,36570,60.6109,502989,10.32,1.21345,0.6309,14,5.17453,1061991,0.825082,18,5.61087,4.49451,16.0472,6008.59,47.2108,5.61087,1.45088,5.46542,2851,1,5,0,1,496,3.23271,8203.65,0.174533,10090,27181.7,12036.2,20,65,30,18,2.06723,114824,0.378155,-1,0,1,0.242535,0.368715,0.951262,1.48507,0.465807,0.0591486,1.20362,1,1,3,0,0,1,0,1,0,1,2,3,3,1,3,1,1,2,242,0.106723,0,0,14,88,59,67114587,94,8,42724,1632,67119979,0.81545,21918,1,104857600,5.61087,7824,209743388,8399807,176,10,159800,8,12,67119604,443,11,6,8,0.75708,0.548353,0.936718,30,4,43,1378,1,1,1,1,0,25176788,1.14544,3,33563757,16808868,1,1,0,52441760,543625,397
1073763267,0.139776,1.70718,79821,1.23019,7130,25785,2.77623,82655,51216,60.9668,520551,10.5064,1.27955,0.707175,16,5.27623,1052560,0.897967,24,5.96682,4.78266,16.6574,7412.07,48.499,5.96682,1.7136,5.73662,1934,0,7,1,0,727,3.36831,8322.32,0.276233,14599,28453.0,13222.8,4,84,43,7,2.39776,119586,0.598506,-1,-1,1,0.325591,0.467026,1.0394,1.65118,0.562422,0.0930318,1.32227,2,3,2,1,0,0,0,0,0,0,2,1,1,2,2,1,1,2,456,0.139776,1,0,20,125,30,67139475,61,16,38858,475,67119879,2.203,20741,0,104857600,18.5613,8853,209745303,8396234,902,18,154374,5,3,67131785,387,27,7,2,4.0872,3.69346,3.83515,32,4,30,1591,3,3,2,0,0,25170073,4.22889,1,33555656,16782981,1,0,0,52432894,535989,392
1073757655,1.33946,4.47568,77004,4.30631,7508,18311,6.46758,74138,41671,73.8865,526137,17.2739,3.67892,3.47568,14,8.96758,1077963,3.54343,11,18.8865,15.2415,38.8055,58353.2,95.256,18.8865,11.2496,15.5802,2922,0,7,1,2,552,8.2901,12629.5,3.96758,22987,74595.3,56289.0,4,55,32,18,14.3946,110522,8.59641,-1,-1,1,3.34019,4.03532,4.23857,7.68037,4.0692,1.32286,5.62884,2,3,3,1,1,1,1,0,0,1,1,2,1,3,2,1,1,2,485,1.33946,0,1,1,111,83,67113653,106,4,45349,1135,67126651,2.23784,21858,1,104857600,18.8865,2287,209730546,8395859,6,15,131138,19,14,67128327,388,35,2,6,4.17082,3.77244,3.90793,41,4,32,1585,1,3,3,0,1,25178980,4.30631,3,33568937,16781796,1,0,1,52460878,529438,394
1073767430,1.35893,4.5206,69190,4.35622,6997,18319,6.52746,67281,65284,74.0961,505006,17.3837,3.71785,3.5206,10,9.02746,1060698,3.58635,18,19.0961,15.4111,39.1648,59179.7,96.0145,19.0961,11.4043,15.7399,2267,1,5,1,1,896,8.36995,12699.4,4.02746,25133,75344.0,56987.7,7,66,37,18,14.5893,109892,8.72617,0,-1,1,3.38909,4.09321,4.29047,7.77819,4.12609,1.34282,5.69871,2,2,2,0,0,1,0,0,1,0,4,1,2,3,3,0,0,1,290,1.35893,1,1,17,113,96,67114231,78,20,39413,211,67138742,2.2603,23800,0,104857600,19.0961,5556,209725299,8390064,890,17,152722,15,9,67132974,435,22,7,8,4.22472,3.82334,3.95485,45,4,24,2292,1,3,2,0,0,25173431,4.35622,3,33579612,16795500,0,1,0,52453132,544162,391
1073760068,0.482912,2.49903,75047,2.11003,5339,24102,3.83204,65594,52564,64.6621,524301,12.4421,1.96582,1.49903,18,6.33204,1066333,1.65463,26,9.66213,7.77411,22.9922,21982.3,61.8725,9.66213,4.4411,8.5521,2174,1,8,0,0,239,4.77605,9554.27,1.33204,21204,41650.7,25540.7,15,93,29,16,5.82912,111984,2.88608,-1,-1,1,1.18783,1.48764,1.95443,3.37566,1.56544,0.444791,2.55404,3,1,2,1,0,0,0,0,1,0,1,1,2,2,1,1,1,1,267,0.482912,1,1,53,85,110,67122046,114,17,35049,731,67124641,1.24951,23718,0,104857600,9.66213,2575,209745330,8391953,41,18,158206,20,2,67139085,471,26,8,7,1.79883,1.53223,1.84343,45,6,28,2272,3,1,1,1,1,25197513,2.11003,2,33580792,16794641,0,1,0,52435011,547662,370
1073767167,1.07011,3.85411,67563,3.61568,5233,26970,5.63881,81117,54160,70.9859,509966,15.7545,3.14023,2.85411,11,8.13881,1066272,2.94948,11,15.9859,12.8933,33.8329,46916.2,84.7583,15.9859,9.1086,13.3702,1098,0,7,1,2,1064,7.18509,11662.5,3.13881,15973,64235.7,46620.0,14,52,34,14,11.7011,112705,6.80076,-1,0,1,2.66337,3.23419,3.52031,6.32673,3.28187,1.04675,4.66195,3,2,1,0,1,0,1,1,1,0,4,2,1,2,1,0,0,2,272,1.07011,0,1,26,76,54,67134773,118,13,37665,1347,67138343,1.92706,21517,0,104857600,15.9859,9437,209717365,8416302,291,11,133210,7,15,67121488,240,30,3,6,3.42493,3.06799,3.25874,47,6,47,1298,2,1,1,1,0,25188441,3.61568,1,33577326,16807232,1,1,1,52435159,551350,397
1073757462,0.676486,2.94574,75896,2.60637,7178,24007,4.42765,66993,35065,66.7468,520804,13.534,2.35297,1.94574,18,6.92765,1068128,2.08148,16,11.7468,9.46167,26.5659,30201.9,69.4169,11.7468,5.97976,10.1404,1560,0,5,0,2,1643,5.5702,10249.2,1.92765,11151,49095.9,32489.5,10,79,42,18,7.76486,124601,4.17657,-1,0,1,1.67425,2.06339,2.47063,4.34849,2.13127,0.643228,3.24892,3,2,1,0,0,1,0,1,0,1,4,2,3,2,2,1,0,1,393,0.676486,0,1,33,120,48,67125522,46,2,43420,1963,67139660,1.47287,19940,0,104857600,11.7468,6022,209732198,8406124,586,16,161771,12,16,67119134,195,22,3,3,2.33488,2.0385,2.30999,35,6,39,1509,3,3,2,0,0,25166695,2.60637,1,33586715,16797604,0,1,1,52442864,549170,391
1073743973,0.645847,2.87503,73454,2.52781,6349,16446,4.33337,75319,63360,66.4168,532755,13.3612,2.29169,1.87503,14,6.83337,1060139,2.01392,12,11.4168,9.19456,26.0002,28900.9,68.2227,11.4168,5.73622,9.889,1771,0,3,0,2,777,5.4445,10139.2,1.83337,40344,47917.5,31389.7,8,56,19,9,7.45847,106340,3.97231,-1,-1,1,1.59726,1.97226,2.38892,4.19451,2.04171,0.611819,3.13894,2,1,2,0,1,1,1,0,0,0,1,4,3,2,1,1,1,1,248,0.645847,1,0,35,99,118,67134179,100,3,36515,1934,67130205,1.43752,22853,0,104857600,11.4168,7335,209737261,8411134,774,16,140933,15,3,67122988,159,14,8,3,2.25004,1.95837,2.23614,37,5,42,1340,1,1,3,1,1,25187536,2.52781,2,33587038,16777224,1,1,1,52459122,544362,398
1073764861,1.22696,4.21607,65727,4.01786,6556,19136,6.12143,74886,39471,72.675,516166,16.6393,3.45393,3.21607,14,8.62143,1051127,3.29536,12,17.675,14.2607,36.7286,53576.3,90.8714,17.675,10.3554,14.6571,1626,0,7,0,2,939,7.82857,12225.6,3.62143,30917,70268.5,52250.6,9,53,45,17,13.2696,119761,7.84643,0,-1,1,3.0575,3.70071,3.93857,7.115,3.74036,1.20754,5.225,3,2,3,0,1,1,1,1,0,1,1,1,2,3,3,1,0,1,215,1.22696,0,1,22,83,47,67114883,66,18,33776,404,67130939,2.10804,32846,0,104857600,17.675,8921,209744648,8406980,87,5,153146,8,21,67130534,263,27,8,3,3.85929,3.47821,3.63679,44,4,48,2018,2,2,3,0,1,25196905,4.01786,1,33565064,16800435,0,0,0,52461384,525260,393
1073749586,0.0853997,1.58169,82670,1.09077,5684,25328,2.60892,76973,50418,60.3812,503649,10.1997,1.1708,0.581692,11,5.10892,1069988,0.778061,22,5.38123,4.30861,15.6535,5103.14,46.3797,5.38123,1.28138,5.29046,2650,0,7,1,-1,1034,3.14523,8127.09,0.108922,32837,26361.5,11270.8,3,97,28,10,1.854,119357,0.235998,0,0,1,0.188953,0.305291,0.894399,1.37791,0.403476,0.0372892,1.12708,1,2,1,0,0,1,0,0,0,0,4,1,3,3,1,1,1,2,105,0.0853997,0,1,19,126,24,67114730,51,2,42311,973,67128532,0.790846,21704,1,104857600,5.38123,1821,209731158,8392763,515,5,161358,21,6,67113237,391,40,1,2,0.69803,0.492584,0.885322,42,6,29,1200,2,1,2,1,0,25177545,1.09077,1,33576876,16782694,1,0,1,52442689,550806,387
1073759109,1.3358,4.46724,68765,4.29693,5122,23724,6.45632,76143,38751,73.8471,527753,17.2532,3.67161,3.46724,11,8.95632,1063853,3.53536,28,18.8471,15.2096,38.7379,58197.8,95.1133,18.8471,11.2205,15.5502,1181,1,8,1,3,1286,8.27509,12616.4,3.95632,36808,74454.6,64894.2,18,68,20,13,16.7917,116677,10.1945,0,-1,1,3.94254,4.74831,4.8778,8.88508,4.76989,1.5686,6.48934,2,3,3,0,0,0,1,1,1,0,3,2,4,1,3,0,1,2,410,1.57917,0,0,15,118,98,67136958,118,18,49424,1824,67140282,2.51443,30584,1,104857600,21.468,2906,209744336,8404433,253,11,145751,10,6,67110974,434,41,5,7,4.83464,4.39938,4.4857,33,5,48,1358,3,1,3,0,1,25183499,4.92096,1,33577109,16794681,1,1,1,52448601,536098,396
1073768706,0.17895,1.79758,80863,1.33064,7803,22553,2.89677,76981,46343,61.3887,504922,10.7274,1.3579,0.797577,16,5.39677,1049669,0.984352,19,6.38869,5.12418,17.3806,9075.49,50.0257,6.38869,2.02499,6.05805,1108,0,2,1,1,937,3.52903,8462.96,0.39677,34971,29959.7,14629.0,4,70,25,16,2.7895,114756,0.859668,0,-1,1,0.424029,0.583544,1.14387,1.84806,0.676931,0.13319,1.4629,1,2,2,0,1,0,0,0,1,1,2,4,1,2,3,1,1,1,309,0.17895,1,0,30,64,104,67134532,56,15,43449,751,67117841,0.898789,30879,1,104857600,6.38869,9737,209746061,8393801,877,12,144606,9,21,67137995,119,20,4,5,0.957093,0.737254,1.1108,31,6,25,1855,2,1,2,0,1,25191645,1.33064,3,33569965,16779702,1,0,0,52434468,544875,391
1073744701,0.371735,2.24247,67919,1.82496,6619,22109,3.48995,66041,37186,63.4648,512000,11.8149,1.74347,1.24247,17,5.98995,1053552,1.40947,12,8.46484,6.80487,20.9397,17261.5,57.5394,8.46484,3.55738,7.63988,1555,0,2,0,-1,642,4.31994,9155.11,0.989955,13282,37374.6,21549.6,10,63,16,9,4.71735,118610,2.1449,-1,-1,1,0.908463,1.15696,1.65796,2.81693,1.24046,0.33082,2.15495,2,1,1,0,0,1,1,0,0,1,1,4,1,3,2,0,1,1,170,0.371735,0,1,50,123,79,67137017,108,21,38854,607,67132040,1.12123,28150,1,104857600,8.46484,1753,209718184,8420193,732,10,137599,15,8,67134202,120,41,3,3,1.49096,1.24146,1.57546,36,4,37,2123,3,3,3,0,0,25194840,1.82496,3,33559921,16802455,0,0,1,52429003,541776,397
1073750986,0.418344,2.35003,82735,1.94447,6476,18577,3.63337,82468,62669,63.9668,532749,12.0778,1.83669,1.35003,13,6.13337,1072235,1.51225,12,8.96678,7.21121,21.8002,19240.7,59.356,8.96678,3.92786,8.02231,2292,0,6,0,-1,1315,4.51116,9322.45,1.13337,16130,39167.3,23222.8,15,87,41,12,5.18344,125411,2.45563,0,-1,1,1.02558,1.29559,1.78225,3.05117,1.3767,0.3786,2.32226,3,3,2,1,0,1,1,0,1,1,2,1,2,2,3,1,0,1,214,0.418344,1,1,36,79,125,67119485,101,20,49415,2085,67140821,1.17501,28933,1,104857600,8.96678,5827,209735577,8410231,664,9,157233,10,21,67120247,399,23,2,4,1.62003,1.36336,1.6878,40,5,40,1769,2,2,1,0,0,25175361,1.94447,1,33566719,16781221,1,0,1,52460993,529005,390
1073766314,1.84809,5.64943,82615,5.61048,6047,23959,8.03257,70439,61738,79.364,508850,20.143,4.69617,4.64943,17,10.5326,1050226,4.66501,16,24.364,19.6756,48.1954,79950.4,115.079,24.364,15.2925,19.7535,1573,1,4,0,1,1306,10.3768,14455.6,5.53257,20700,94158.1,74547.6,15,54,13,16,19.4809,101357,11.9872,0,-1,1,4.61827,5.54815,5.5949,10.2365,5.55594,1.84427,7.45467,2,1,1,0,0,1,0,0,0,0,2,3,2,1,3,0,0,2,409,1.84809,1,1,6,111,31,67127904,62,22,44732,1450,67120280,2.82471,21652,1,104857600,24.364,3657,209736730,8398157,933,7,147121,10,7,67111485,318,18,8,8,5.57931,5.10269,5.13385,35,5,29,1267,2,3,3,1,1,25178940,5.61048,2,33570232,16781252,1,1,0,52435968,554872,391
1073762556,1.92079,5.8172,77425,5.79689,7578,24378,8.25627,68385,57537,80.1469,508019,20.5532,4.84157,4.8172,17,10.7563,1067059,4.82532,18,25.1469,20.3094,49.5376,83037.4,117.913,25.1469,15.8704,20.35,2427,0,2,0,1,900,10.675,14716.6,5.75627,29465,96954.3,77157.4,1,64,32,18,20.2079,102013,12.4719,0,0,1,4.80095,5.76439,5.78876,10.6019,5.76845,1.9188,7.71564,2,1,2,0,0,0,0,1,0,0,3,2,1,3,2,0,1,2,199,1.92079,0,1,57,86,35,67119966,106,11,33300,1184,67138176,2.9086,20078,0,104857600,25.1469,2389,209727199,8409825,202,17,139073,17,16,67123386,154,25,7,8,5.78064,5.29283,5.30908,46,4,31,1458,3,1,1,1,0,25185246,5.79689,2,33554605,16806271,0,0,0,52430695,533082,394
1073757545,1.53019,4.91582,75019,4.79536,6242,17097,7.05443,81271,58071,75.9405,519876,18.3498,4.06038,3.91582,16,9.55443,1063458,3.96401,14,20.9405,16.9042,42.3266,66451.9,102.689,20.9405,12.7656,17.1452,1851,0,8,0,0,1963,9.07258,13314.3,4.55443,18296,81931.2,63135.8,22,61,29,16,16.3019,100135,9.86794,0,0,1,3.81945,4.60262,4.74717,8.6389,4.62671,1.51838,6.3135,2,2,3,1,0,0,0,0,1,1,1,1,3,3,3,1,0,1,492,1.53019,0,0,40,108,53,67109472,72,5,36690,1766,67112939,2.45791,19954,1,104857600,20.9405,2641,209727558,8407648,843,7,148474,11,16,67119819,459,22,6,6,4.69899,4.27127,4.36764,44,5,29,2378,3,1,3,1,1,25172218,4.79536,3,33566491,16783006,0,0,1,52431100,547921,390
1073758420,1.82346,5.59261,77020,5.54734,5887,21358,7.95681,73224,51601,79.0988,522806,20.0041,4.64693,4.59261,14,10.4568,1056068,4.61071,12,24.0988,19.461,47.7408,78904.9,114.12,24.0988,15.0968,19.5515,2698,0,8,0,2,1288,10.2757,14367.2,5.45681,13368,93211.0,73663.7,3,80,18,10,19.2346,120123,11.8231,0,0,1,4.55639,5.47491,5.52923,10.1128,5.48397,1.81903,7.36628,2,3,1,1,0,0,0,0,1,0,4,1,2,2,2,1,0,2,344,1.82346,1,0,54,104,85,67132286,113,5,43940,2341,67115632,2.7963,17999,0,104857600,24.0988,5408,209724953,8404787,489,18,136253,13,8,67123864,172,31,1,4,5.51113,5.03829,5.0745,34,5,35,2275,2,3,3,0,1,25187324,5.54734,1,33555042,16783597,1,0,0,52447520,549097,395
1073752356,0.241373,1.94163,74895,1.4907,7110,18167,3.08884,69114,40819,62.0609,519916,11.0795,1.48275,0.941629,17,5.58884,1072908,1.122,26,7.06094,5.66838,18.533,11726.1,52.4586,7.06094,2.52117,6.57024,1615,1,7,0,-1,818,3.78512,8687.08,0.588839,24955,32360.6,16869.9,16,63,29,10,3.41373,127570,1.27582,0,-1,1,0.580885,0.769211,1.31033,2.16177,0.859397,0.197182,1.68698,1,2,1,1,0,1,0,1,1,1,3,3,3,3,1,1,1,2,426,0.241373,0,0,52,119,112,67138304,54,14,42038,2040,67126764,0.970815,21524,1,104857600,7.06094,3851,209735667,8390926,924,8,160331,10,15,67140959,224,34,3,6,1.12996,0.900513,1.26126,32,6,31,2012,1,2,2,0,0,25174218,1.4907,2,33559366,16777686,1,1,1,52459392,536414,399
1073754867,1.75297,5.42992,76331,5.36658,7929,17458,7.7399,69975,59888,78.3396,505804,19.6065,4.50593,4.42992,11,10.2399,1069218,4.45526,26,23.3396,18.8464,46.4394,75911.5,111.372,23.3396,14.5364,18.9731,1478,1,4,0,1,1760,9.98653,10454.2,2.10328,35320,51291.3,34538.6,19,77,30,7,8.33565,105604,4.5571,-1,0,1,1.81768,2.23317,2.62284,4.63535,2.29811,0.701742,3.45382,3,2,2,1,1,1,0,1,0,0,3,3,4,1,3,1,0,1,271,0.733565,0,1,3,113,45,67120781,104,18,36894,1268,67136284,1.53873,19399,1,104857600,12.3615,3499,209726001,8392357,655,11,133631,13,1,67132050,486,11,3,2,2.49295,2.18779,2.44757,33,4,37,1493,2,3,2,1,1,25185733,2.75273,1,33582506,16799644,0,1,1,52445188,548699,298
1073766050,1.61098,5.10226,69917,5.00251,6341,16824,7.30301,67230,64978,76.8105,531241,18.8055,4.22196,4.10226,13,9.80301,1069241,4.14216,17,21.8105,17.6085,43.8181,69882.4,105.838,21.8105,13.4078,17.808,1275,1,8,0,3,1561,9.40402,13604.3,4.80301,39152,85038.4,66035.9,2,82,46,18,17.1098,108446,10.4065,0,0,1,4.02246,4.84291,4.96261,9.04492,4.86286,1.6012,6.60351,3,2,1,0,0,0,0,1,1,0,4,1,4,3,1,0,1,2,196,1.61098,0,0,46,88,106,67119307,75,20,37923,499,67128784,2.55113,19148,1,104857600,21.8105,7603,209744730,8405979,375,9,149758,18,5,67133635,265,42,3,5,4.92271,4.48256,4.56236,38,5,20,1908,3,1,3,1,0,25170020,5.00251,1,33567183,16792700,0,0,1,52456914,528113,394
1073747902,1.2736,4.32368,81183,4.13742,7054,21919,6.26491,74779,33523,73.1772,510187,16.9023,3.54719,3.32368,13,8.76491,1051618,3.39818,12,18.1772,14.6672,37.5895,55556.4,92.6888,18.1772,10.726,15.0398,2907,1,4,1,0,719,8.01988,12393.0,3.76491,23670,72062.0,53924.6,22,70,28,11,13.736,128051,8.1573,0,0,1,3.17468,3.83941,4.06292,7.34935,3.87666,1.25534,5.39239,1,3,1,1,0,0,0,0,0,1,1,3,1,3,1,1,0,2,146,1.2736,0,0,13,123,60,67128753,82,13,45864,1505,67115414,2.16184,17097,0,104857600,18.1772,4945,209746120,8401084,698,13,149157,21,22,67110492,357,29,1,3,3.98842,3.60017,3.74918,46,4,42,1936,3,3,1,0,0,25188911,4.13742,1,33572626,16781504,1,1,0,52430778,551573,397
1073745730,0.987517,3.6635,67931,3.40389,7875,19356,5.38467,67923,55105,70.0963,500074,15.2886,2.97503,2.6635,18,7.88467,1075246,2.76734,14,15.0963,12.1732,32.308,43408.9,81.5391,15.0963,8.45206,12.6924,1753,1,4,1,0,1095,6.84622,11365.9,2.88467,33910,61058.8,43654.9,9,97,12,12,10.8752,127110,6.25011,-1,-1,1,2.45581,2.98851,3.30004,5.91162,3.04043,0.962075,4.36544,2,3,2,0,1,0,1,0,0,1,4,2,2,1,2,1,1,2,490,0.987517,0,0,11,67,55,67113551,93,17,41522,1443,67124609,1.83175,21559,0,104857600,15.0963,7066,209719441,8410071,595,13,140241,10,6,67130767,433,41,7,6,3.1962,2.85197,3.05966,33,6,35,1559,2,1,3,0,0,25176139,3.40389,3,33582085,16803300,0,1,0,52430314,556623,391
1073744719,0.687014,2.97003,72532,2.63337,7255,27827,4.46004,74991,50086,66.8601,529902,13.5934,2.37403,1.97003,10,6.96004,1059773,2.1047,11,11.8601,9.55345,26.7602,30648.9,69.8272,11.8601,6.06344,10.2268,1323,0,4,0,1,621,5.61339,10287.0,1.96004,17457,49500.8,32867.5,17,61,17,9,7.87014,121273,4.24676,-1,-1,1,1.7007,2.09471,2.4987,4.4014,2.16204,0.654021,3.28672,1,2,2,1,0,0,1,1,1,0,1,1,1,1,3,1,0,1,226,0.687014,1,0,17,113,17,67112550,48,1,40741,118,67134045,1.48502,26303,1,104857600,11.8601,1690,209734575,8389474,247,5,150491,18,13,67120823,466,21,7,8,2.36404,2.06604,2.33537,43,6,45,1889,1,2,1,0,1,25197195,2.63337,2,33566324,16798074,1,0,0,52438075,537425,392
1073758248,1.72281,5.36033,74856,5.28925,6682,22222,7.6471,69517,64115,78.0149,508812,19.4364,4.44562,4.36033,13,10.1471,1079282,4.38876,26,23.0149,18.5835,45.8826,74630.9,110.197,23.0149,14.2967,18.7256,2557,1,7,1,-1,1638,9.8628,14005.8,5.1471,20836,89339.6,70050.4,4,82,18,15,18.2281,128548,11.1521,-1,-1,1,4.30347,5.17553,5.26082,9.60693,5.18975,1.71584,7.00495,2,3,1,0,1,0,1,0,1,1,1,3,3,1,3,0,0,1,164,1.72281,0,0,29,98,16,67135517,73,12,38185,1587,67109977,2.68016,26576,1,104857600,23.0149,3220,209719672,8412542,884,11,137483,10,17,67131063,396,34,8,7,5.23239,4.77504,4.8319,42,5,35,1363,1,1,1,0,0,25196569,5.28925,2,33583521,16784925,0,0,1,52442594,530962,388
1073772570,0.295365,2.06623,74388,1.62914,6736,19316,3.25497,75133,54886,62.6424,530552,11.3841,1.59073,1.06623,15,5.75497,1057365,1.24106,15,7.64239,6.13908,19.5298,14018.7,54.5629,7.64239,2.95033,7.01325,1802,0,6,0,2,941,4.00662,8880.92,0.754968,27269,34437.2,18808.1,18,97,18,9,3.95365,106425,1.63576,-1,-1,1,0.716557,0.929802,1.45431,2.43311,1.01722,0.25253,1.8808,2,2,2,1,1,1,0,1,0,1,2,1,4,2,1,1,0,2,212,0.295365,1,0,23,100,49,67114875,81,18,40509,336,67127423,1.03311,17146,0,104857600,7.64239,7581,209716247,8393899,253,12,148792,6,2,67108899,244,44,3,3,1.27947,1.04172,1.39139,30,6,24,1663,3,2,1,0,1,25191935,1.62914,1,33581025,16809631,1,0,0,52446545,526174,353
1073748829,0.252166,1.96654,79318,1.51837,7194,16890,3.12205,75457,51424,62.1772,503341,11.1404,1.50433,0.966536,11,5.62205,1053676,1.1458,17,7.17717,5.76247,18.7323,12184.4,52.8793,7.17717,2.60696,6.65879,1284,1,7,1,1,1074,3.8294,8725.83,0.622048,28262,32775.7,17257.3,4,92,45,7,3.52166,131839,1.34777,-1,0,1,0.608006,0.801313,1.33911,2.21601,0.890945,0.208246,1.72572,2,2,2,1,1,1,0,0,0,1,4,1,4,2,2,1,1,1,258,0.252166,1,1,59,109,23,67126797,89,5,37227,1586,67111384,0.983268,28487,0,104857600,7.17717,1613,209724745,8392368,284,9,140180,11,3,67114015,393,38,8,4,1.15984,0.928741,1.28727,47,5,36,2101,3,2,1,1,0,25187012,1.51837,3,33576642,16803186,0,1,0,52446708,538019,391
1073767554,0.678268,2.94985,77897,2.61094,7930,17286,4.43313,70172,38108,66.766,512174,13.5441,2.35654,1.94985,18,6.93313,1062621,2.08541,11,11.766,9.47721,26.5988,30277.6,69.4864,11.766,5.99393,10.155,1995,1,5,0,2,1934,5.57751,10255.6,1.93313,28766,49164.5,32553.5,12,70,40,16,7.78268,104801,4.18845,0,0,1,1.67873,2.0687,2.47538,4.35745,2.13648,0.645055,3.25532,1,1,2,0,1,1,0,0,1,0,3,2,4,2,1,1,0,2,249,0.678268,0,0,46,89,66,67109087,58,11,35594,1859,67125489,1.47492,28627,0,104857600,11.766,8055,209721342,8406754,242,10,150162,9,12,67135587,175,35,1,3,2.33982,2.04316,2.31429,31,6,40,1834,3,3,2,0,0,25170099,2.61094,1,33580524,16805934,1,0,1,52452646,554970,387
1073760761,0.283712,2.03934,75541,1.59926,6566,16737,3.21911,80570,43632,62.5169,518969,11.3184,1.56742,1.03934,14,5.71911,1048942,1.21537,11,7.5169,6.03749,19.3147,75351.5,110.858,23.1976,14.4316,18.8649,1860,0,4,0,-1,1086,9.93243,14066.7,5.19932,27626,89992.4,70659.6,3,78,10,17,18.3978,126865,11.2652,-1,0,1,4.34611,5.22601,5.30608,9.69223,5.23936,1.73324,7.06588,1,3,1,1,1,0,1,0,0,1,3,3,3,1,2,0,0,2,383,1.73978,1,0,10,66,62,67124649,79,10,48453,950,67134884,2.69975,26977,0,104857600,23.1976,2915,209715780,8417018,997,16,142040,21,4,67122983,158,19,3,8,5.27939,4.81943,4.8728,35,5,21,2132,2,1,1,0,0,25188961,5.33277,3,33577660,16806467,1,0,0,52435377,554242,399
